date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:21:35	4871/4871	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Jun%202018%2010:51:38%20GMT	http://skygreenwaste.com/robots.txt		(from )
16:21:39	19804/19804	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2009%20Jun%202018%2010:51:41%20GMT	http://skygreenwaste.com/	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/index.html	(from )
16:21:41	4881/4881	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Jun%202018%2010:51:54%20GMT	http://skygreenwaste.com/img/favicon.ico	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/img/favicon.0.delayed	(from http://skygreenwaste.com/)
16:21:43	122231/122231	U-----	200	untouched ('OK')	text/css	etag:%228f8e270a880d31:0%22	http://skygreenwaste.com/css/bootstrap.min.css	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/css/bootstrap.min.css	(from http://skygreenwaste.com/)
16:21:46	86308/86308	U-----	200	untouched ('OK')	text/css	etag:%229e8d460a880d31:0%22	http://skygreenwaste.com/css/material-design-iconic-font.min.css	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/css/material-design-iconic-font.min.css	(from http://skygreenwaste.com/)
16:21:46	37796/37796	U-----	200	untouched ('OK')	text/css	etag:%2211de160a880d31:0%22	http://skygreenwaste.com/css/font-awesome.min.css	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/css/font-awesome.min.css	(from http://skygreenwaste.com/)
16:21:50	89686/89686	U-----	200	untouched ('OK')	text/css	etag:%22fd232fe53981d31:0%22	http://skygreenwaste.com/css/style.css	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/css/style.css	(from http://skygreenwaste.com/)
16:21:50	15514/15514	U-----	200	untouched ('')	application/javascript	etag:%2290a4436a880d31:0%22	http://skygreenwaste.com/js/modernizr-2.8.3.min.js	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/js/modernizr-2.8.3.min.js	(from http://skygreenwaste.com/)
16:21:51	77139/77139	U-----	200	untouched ('OK')	text/css	etag:%223e3e570a880d31:0%22	http://skygreenwaste.com/css/plugins.css	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/css/plugins.css	(from http://skygreenwaste.com/)
16:21:58	2324/2324	U-----	200	untouched ('OK')	text/css	etag:%22f6156f0a880d31:0%22	http://skygreenwaste.com/css/styles.css	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/css/styles.css	(from http://skygreenwaste.com/)
16:21:59	21621/21621	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2009%20Jun%202018%2010:52:10%20GMT	http://skygreenwaste.com/contact.aspx	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/contact.html	(from http://skygreenwaste.com/)
